dialog_id,language,condition_hidden,topic_main,turn_index_visible,role,speaker_label,change_type,matched_terms,before_text,after_text
727,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen bei mir im JOSEPHS! Ich bin Willi – neugierig, sprechend, lernbereit. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK, um Verbraucher*innen eine Stimme zu geben. Worüber wollen wir sprechen? Bitte wähle ein Thema: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
727,de,Condition A (Willi),Vacation,2,user,Besucher,robot_name_replaced,Willi,danke Willi ich würde gerne mit dir über Urlaub sprechen,danke [ROBOT_NAME] ich würde gerne mit dir über Urlaub sprechen
727,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
727,de,Condition A (Willi),Vacation,20,user,Besucher,robot_name_replaced,Willi,ich habe noch keine Pläne hast du einen Tipp für mich Willi,ich habe noch keine Pläne hast du einen Tipp für mich [ROBOT_NAME]
727,de,Condition A (Willi),Vacation,22,user,Besucher,robot_name_replaced,Willi,ich schaue mir das mal an zu Hause vielen Dank Willi und bis zum nächsten Mal,ich schaue mir das mal an zu Hause vielen Dank [ROBOT_NAME] und bis zum nächsten Mal
349,de,Condition A (Willi),Watches,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vershofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
349,de,Condition A (Willi),Watches,9,assistant,Roboter,robot_name_replaced,Willi,Frühstück! Das Betriebssystem der Menschen. Ich bin Willi – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Erzähl mir: Wie startest du in deinen Tag? Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?,Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Erzähl mir: Wie startest du in deinen Tag? Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?
286,de,Condition A (Willi),Watches,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vershofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
286,de,Condition A (Willi),Watches,21,assistant,Roboter,robot_name_replaced,Willi,Frühstück! Das Betriebssystem der Menschen. Ich bin Willi – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?,Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?
286,de,Condition A (Willi),Watches,28,user,Besucher,robot_name_replaced,Willi,aber möchte das Gespräch beenden Willi,aber möchte das Gespräch beenden [ROBOT_NAME]
931,de,Condition B (WV-34),Vacation,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
931,de,Condition B (WV-34),Vacation,3,assistant,Roboter,robot_name_replaced,WV-34,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin WV-34, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
603,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Hi im JOSEPHS – hier wird Zukunft erlebbar. Ich bin Willi, der Roboter mit Köpfchen. Mein Vorbild Wilhelm Vers-Hofen war Gründer der GfK – er hörte zu, ich auch. Worüber wollen wir sprechen? Sag einfach: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
603,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
589,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS! Ich bin Willi – ein sprechender Roboterkopf mit Neugier im System. Mein Namensgeber Wilhelm Vers-Hofen war Gründer der GfK und wollte schon damals wissen, was Menschen bewegt. Worüber wollen wir sprechen? Wähl ein Thema: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
589,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Da denke ich sofort an Entspannung, Abenteuer und vielleicht ein bisschen WLAN-freie Zeit. Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wenn du bereit bist, erzähl mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt oder Couch?","Ah, Urlaub! Da denke ich sofort an Entspannung, Abenteuer und vielleicht ein bisschen WLAN-freie Zeit. Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Wenn du bereit bist, erzähl mir: Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt oder Couch?"
771,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS! Ich bin Willi – ein sprechender Roboterkopf mit Neugier im System. Mein Namensgeber Wilhelm Vers-Hofen war Gründer der GfK und wollte schon damals wissen, was Menschen bewegt. Worüber wollen wir sprechen? Wähl ein Thema: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
804,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden. Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1070,de,Condition B (WV-34),Watches,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1060,de,Condition B (WV-34),Breakfast,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin WV-34, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – Nur ohne Augenbewegung, Aktentasche und Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren, Frühstück oder Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
1060,de,Condition B (WV-34),Breakfast,3,assistant,Roboter,robot_name_replaced,WV-34,"Frühstück! Das Betriebssystem der Menschen. Ich bin WV-34 – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Erzähl mir: Wie startest du in deinen Tag? Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker? Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?","Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Erzähl mir: Wie startest du in deinen Tag? Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker? Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?"
1146,de,Condition B (WV-34),Watches,1,assistant,Roboter,opening_replaced,WV-34,"Willkommen bei mir im JOSEPHS! Ich bin WV-34 – neugierig, sprechend, lernbereit. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK, um Verbraucher*innen eine Stimme zu geben. Worüber wollen wir sprechen? Bitte wähle ein Thema: Uhren, Frühstück oder Urlaub. Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden. Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
108,de,Condition A (Willi),Breakfast,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vershofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
653,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vers-Hofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Übrigens kannst Du jederzeit „Stopp“ sagen, um dieses Gespräch zu beenden.","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
653,de,Condition A (Willi),Vacation,3,assistant,Roboter,robot_name_replaced,Willi,"Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin Willi, dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?","Ah, Urlaub! Allein das Wort klingt doch schon nach Liegestuhl, Eis am Stiel und WLAN-Pause, oder? Ich bin [ROBOT_NAME], dein roboterischer Reiseführer hier im JOSEPHS – aber keine Sorge, ich frag nicht nach deinem Kofferinhalt. Ich will einfach nur wissen, wie du so urlaubst! Wie und wo verbringst du am liebsten deinen Urlaub? Meer, Berge, Großstadt, Campingplatz oder einfach nur Sofa & Serien?"
653,de,Condition A (Willi),Vacation,33,assistant,Roboter,robot_name_replaced,Willi,Frühstück! Das Betriebssystem der Menschen. Ich bin Willi – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Erzähl mir: Wie startest du in deinen Tag? Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?,Frühstück! Das Betriebssystem der Menschen. Ich bin [ROBOT_NAME] – Frühstücksbeobachter mit eingebauter Neugier und Krümelresistenz. Erzähl mir: Wie startest du in deinen Tag? Wann stehst du morgens unter der Woche so auf? Früher Vogel – oder eher Snooze-Drücker?
287,de,Condition A (Willi),Vacation,1,assistant,Roboter,opening_replaced,Willi,"Willkommen im JOSEPHS – dem Ort, wo Zukunft ausprobiert wird! Ich bin Willi, dein sprechender Roboterkopf mit einer großen Portion Neugier. Mein Namensvetter Wilhelm Vershofen gründete die GfK – er wollte wissen, was Menschen denken, kaufen und brauchen. Sein Motto: „Die Stimme des Verbrauchers zum Klingen bringen.“ Genau das mache ich – mit Augenbewegung, ohne Aktentasche und mit einem Lächeln. Such dir ein Thema aus und sag es laut. Ich bin gespannt auf deine Meinung! Uhren Frühstück Urlaub Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen? Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen? Entschuldigung, das habe ich nicht gehört. Kannst Du es nochmal sagen?","Willkommen im JOSEPHS! Worüber möchten Sie sprechen? Wählen Sie ein Thema: Uhren, Frühstück oder Urlaub. Sie können jederzeit ""stop"" sagen, um das Gespräch zu beenden."
